Cell,Run,Barcode,Species,CellType,s4U,Time,ActD,Phase,IAA,Stage
20241211_Exosome_6.C60.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,83,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C61.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,84,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C62.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,85,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C63.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,86,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C64.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,87,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C65.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,88,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C66.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,89,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C67.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,90,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C68.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,91,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C69.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,92,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C70.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,93,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C71.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,94,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C72.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,95,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_6.C73.mESC_s4U_400uM_180min_EXOSC2_AID_4h,20241211_Exosome_6,96,Mouse,mESC_EXOSC2,400,3.0,,,4.0,
20241211_Exosome_7.C01.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,1,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C02.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,2,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C03.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,4,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C04.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,5,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C05.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,6,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C06.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,7,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C07.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,8,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C08.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,9,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C09.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,11,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C10.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,12,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C11.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,13,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C12.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,14,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C13.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,16,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C14.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,17,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C15.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,18,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C16.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,19,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C17.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,20,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C18.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,21,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C19.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,22,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C20.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,23,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C21.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,24,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C22.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,25,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C23.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,27,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C24.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,28,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C25.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,30,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C26.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,31,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C27.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,32,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C28.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,33,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C29.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,34,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C30.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,35,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C31.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,36,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C32.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,37,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C33.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,38,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C34.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,39,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C35.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,40,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C36.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,41,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C37.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,42,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C38.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,43,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C39.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,44,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C40.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,45,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C41.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,46,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C42.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,47,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C43.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,48,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C44.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,49,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C45.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,51,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C46.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,52,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C47.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,53,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C48.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,54,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C49.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,55,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C50.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,56,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C51.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,57,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C52.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,58,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C53.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,61,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C54.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,62,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C55.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,65,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C56.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,66,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C57.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,67,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C58.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,68,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C59.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,69,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C60.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,70,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C61.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,71,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C62.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,73,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C63.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,75,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C64.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,76,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C65.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,78,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C66.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,80,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C67.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,81,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C68.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,82,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C69.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,83,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C70.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,84,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C71.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,85,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C72.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,86,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C73.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,87,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C74.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,88,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C75.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,89,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C76.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,90,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C77.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,91,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C78.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,92,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C79.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,94,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C80.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,95,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241211_Exosome_7.C81.mESC_s4U_400uM_180min_EXOSC2_AID_12h,20241211_Exosome_7,96,Mouse,mESC_EXOSC2,400,3.0,,,12.0,
20241210_FUCCI_S_4.C01.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,1,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C02.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,2,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C03.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,4,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C04.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,5,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C05.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,6,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C06.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,7,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C07.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,8,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C08.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,11,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C09.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,12,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C10.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,13,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C11.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,14,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C12.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,16,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C13.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,17,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C14.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,18,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C15.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,19,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C16.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,20,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C17.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,21,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C18.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,22,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C19.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,23,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C20.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,24,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C21.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,25,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C22.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,26,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C23.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,27,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C24.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,28,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C25.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,30,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C26.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,31,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C27.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,32,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C28.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,33,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C29.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,34,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C30.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,35,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C31.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,36,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C32.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,38,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C33.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,39,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C34.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,41,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C35.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,42,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C36.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,43,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C37.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,45,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C38.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,46,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C39.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,47,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C40.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,49,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C41.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,52,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C42.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,53,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C43.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,54,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C44.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,55,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C45.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,56,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C46.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,57,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C47.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,58,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C48.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,59,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C49.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,61,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C50.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,62,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C51.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,63,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C52.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,64,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C53.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,66,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C54.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,67,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C55.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,68,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C56.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,69,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C57.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,70,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C58.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,71,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C59.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,75,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C60.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,76,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C61.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,78,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C62.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,80,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C63.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,81,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C64.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,82,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C65.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,83,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C66.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,84,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C67.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,85,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C68.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,86,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C69.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,87,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C70.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,89,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C71.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,90,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C72.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,91,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C73.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,92,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C74.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,93,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C75.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,94,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C76.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,95,Human,K562_FUCCI,50,3.0,,S1,,
20241210_FUCCI_S_4.C77.K562_s4U_50uM_180min_S,20241210_FUCCI_S_4,96,Human,K562_FUCCI,50,3.0,,S1,,
20241211_Exosome_8.C01.mESC_s4U_400uM_60min_EXOSC2_AID_0h,20241211_Exosome_8,1,Mouse,mESC_EXOSC2,400,1.0,,,0.0,
20241211_Exosome_8.C02.mESC_s4U_400uM_60min_EXOSC2_AID_0h,20241211_Exosome_8,2,Mouse,mESC_EXOSC2,400,1.0,,,0.0,
20241211_Exosome_8.C03.mESC_s4U_400uM_60min_EXOSC2_AID_0h,20241211_Exosome_8,4,Mouse,mESC_EXOSC2,400,1.0,,,0.0,
20241211_Exosome_8.C04.mESC_s4U_400uM_60min_EXOSC2_AID_0h,20241211_Exosome_8,5,Mouse,mESC_EXOSC2,400,1.0,,,0.0,
